scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 00:00,2.507488323
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 01:00,0.578639521
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 02:00,1.509186952
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 03:00,2.224682063
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 04:00,0.498650023
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 05:00,1.605084935
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 06:00,1.824002302
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 07:00,2.365389436
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 08:00,2.20902958
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 09:00,1.884613162
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 10:00,1.968103203
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 11:00,0.876447035
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 12:00,2.878289233
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 13:00,2.53323004
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 14:00,1.192779859
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 15:00,0.194579081
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 16:00,0.144623623
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 17:00,2.388403766
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 18:00,1.254907605
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 19:00,2.808824105
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 20:00,1.670079972
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 21:00,0.5807487
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 22:00,2.528706005
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_public,CH,seseth,GW,typical-day,01.07.2050 23:00,2.31439015
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 01:00,2.7647245
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 02:00,3.5830808
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 03:00,4.3318458
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 04:00,3.5154586
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 05:00,1.6379384
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 06:00,1.8358445
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 07:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 08:00,0.8061233
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 09:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 10:00,1.3981143
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 11:00,1.3822064
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 12:00,1.3895307
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 13:00,1.2755458
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 14:00,0.7148545
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 15:00,0.3575309
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 16:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 17:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 18:00,0.60846686
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 19:00,0.38940784
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 20:00,1.7808007
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 21:00,3.140323
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 22:00,2.8330703
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.02.2050 23:00,2.20473
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 00:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 01:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 02:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 03:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 04:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 05:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 06:00,0.68519324
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 07:00,3.7164745
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 08:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 09:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 10:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 11:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 12:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 13:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 14:00,5.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 15:00,2.7288525
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 16:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 17:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 18:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 19:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 20:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 21:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 22:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,road_private,CH,seseth,GW,typical-day,01.07.2050 23:00,0.2699914
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 02:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 04:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 05:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 06:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 07:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 08:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 09:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 10:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 11:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 12:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 15:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,abroad-together,reference,electricity_consumption_typical_day,truck,CH,seseth,GW,typical-day,01.07.2050 22:00,0
